categoria,receita,rendimento_original,ingrediente,quantidade,origem
Sobremesa,"Cupcake de Prestígio (sem glúten, sem leite, sem lactose) 140g cada",12.0,FÉCULA DE BATATA,2.5,ABA_RECEITA
Sobremesa,"Cupcake de Prestígio (sem glúten, sem leite, sem lactose) 140g cada",12.0,Leite de Côco 450ml,58.333333,ABA_RECEITA
Sobremesa,"Cupcake de Prestígio (sem glúten, sem leite, sem lactose) 140g cada",12.0,CACAU 100% BARRA,5.0,ABA_RECEITA
Sobremesa,"Cupcake de Prestígio (sem glúten, sem leite, sem lactose) 140g cada",12.0,AÇUCAR MASCAVO,5.0,ABA_RECEITA
Sobremesa,"Cupcake de Prestígio (sem glúten, sem leite, sem lactose) 140g cada",12.0,FERMENTO EM PÓ ROYAL,1.25,ABA_RECEITA
Sobremesa,"Cupcake de Prestígio (sem glúten, sem leite, sem lactose) 140g cada",12.0,LEITE EM PÓ MOLICO 260g,6.25,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,MAÇÃ VERMELHA FUJI 230g,43.333333,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,LIMÃO TAHITI 120g,8.333333,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,CANELA EM PÓ (SEM MISTURA),1.666667,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,OLEO de soja liza 900ml,20.777778,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,AÇUCAR MASCAVO,10.0,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,agua filtrada 20l,6.666667,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,FARINHA DE TRIGO INTEGRAL RENATA,55.555556,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,FERMENTO EM PÓ ROYAL,1.666667,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,BICARBONATO DE SÓDIO,0.555556,ABA_RECEITA
Sobremesa,"Cupcake de Maçã (vegano, vegetariano, sem ovos, integral) 140g cada",9.0,VINAGRE DE MAÇÃ 750ml,1.666667,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,CHOCOLATE AMARGO 70% barra,8.333333,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,AÇUCAR MASCAVO,8.333333,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,FARINHA DE AVEIA,5.833333,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,OVOS,15.0,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,SAL,1.25,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,FRUTAS VERMELHAS MIX 300g,33.333333,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,OLEO DE COCO copra 200ml,5.833333,ABA_RECEITA
Sobremesa,Brownie saudável com calda de frutas vermelhas 120g,12.0,AÇUCAR DEMERARA,3.75,ABA_RECEITA
Sobremesa,Cocada Fit 120g,5.0,LEITE EM PÓ MOLICO 260g,50.0,ABA_RECEITA
Sobremesa,Cocada Fit 120g,5.0,ADOÇANTE XILITOL,3.0,ABA_RECEITA
Sobremesa,Cocada Fit 120g,5.0,Leite de Côco 450ml,25.0,ABA_RECEITA
Sobremesa,Cocada Fit 120g,5.0,CÔCO RALADO SEM AÇUCAR SOCOCO 100g,30.0,ABA_RECEITA
Sobremesa,Cocada Fit 120g,5.0,OLEO DE COCO 200ml EXTRAVIRGEM COPRA,8.0,ABA_RECEITA
Sobremesa,"Pudim de Laranja sem lactose, sem glútem e sem ovos 1200Kg",1.0,Laranja,800.0,ABA_RECEITA
Sobremesa,"Pudim de Laranja sem lactose, sem glútem e sem ovos 1200Kg",1.0,Leite de Côco 450ml,200.0,ABA_RECEITA
Sobremesa,"Pudim de Laranja sem lactose, sem glútem e sem ovos 1200Kg",1.0,AMIDO DE MILHO,60.0,ABA_RECEITA
Sobremesa,"Pudim de Laranja sem lactose, sem glútem e sem ovos 1200Kg",1.0,ADOÇANTE XILITOL,125.0,ABA_RECEITA
Sobremesa,Rocambole de Prestígio 500g,1.0,LEITE EM PÓ PIRACANJUBA 400g,270.0,ABA_RECEITA
Sobremesa,Rocambole de Prestígio 500g,1.0,ADOÇANTE XILITOL,50.0,ABA_RECEITA
Sobremesa,Rocambole de Prestígio 500g,1.0,AGUA FILTRADA 20l,100.0,ABA_RECEITA
Sobremesa,Rocambole de Prestígio 500g,1.0,CACAU 70% BARRA 80g,20.0,ABA_RECEITA
Sobremesa,Rocambole de Prestígio 500g,1.0,CÔCO RALADO SEM AÇUCAR SOCOCO 100g,30.0,ABA_RECEITA
Sobremesa,Brigadeiro proteico com whey 50g,15.0,AVEIA EM FLOCOS FINOS Nº 3,16.666667,ABA_RECEITA
Sobremesa,Brigadeiro proteico com whey 50g,15.0,PASTA DE AMENDOIM INTEGRAL 1Kg GRÃO E CEREIAIS,16.666667,ABA_RECEITA
Sobremesa,Brigadeiro proteico com whey 50g,15.0,MEL ABV 500g,8.333333,ABA_RECEITA
Sobremesa,Brigadeiro proteico com whey 50g,15.0,PROTEINA EM PÓ  SABOR CHOCOLATE (WHEY) 450g,2.666667,ABA_RECEITA
Sobremesa,Brigadeiro proteico com whey 50g,15.0,GOTAS DE CHOCOLATE,2.0,ABA_RECEITA
Sobremesa,Brigadeiro proteico com whey 50g,15.0,CHIA (EXTRA BLACK),1.666667,ABA_RECEITA
Sobremesa,Brigadeiro proteico com whey 50g,15.0,CÔCO RALADO SEM AÇUCAR SOCOCO 100g,1.666667,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,FARINHA DE AVEIA,300.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,LINHAÇA DOURADA,30.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,MELADO DE CANA 250g,155.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,MANTEIGA AVIAÇÃO 200g,30.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,SAL,20.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,Castanha de cajú w3,150.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,LIMÃO TAHITI 120g,300.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,EXTRATO DE BAUNILHA (BOMBAY EXTRATO NATURAL DE BAUNILHA),15.0,ABA_RECEITA
Sobremesa,torta low carb de limão 1kg,1.0,RASPA DE CASCA DE LIMÃO,30.0,ABA_RECEITA
Sobremesa,Brigadeiro com bio massa de banana verde recheado 50g,10.0,Biomassa de Banana Verde 1Kg,30.0,ABA_RECEITA
Sobremesa,Brigadeiro com bio massa de banana verde recheado 50g,10.0,CACAU 70% BARRA 80g,5.0,ABA_RECEITA
Sobremesa,Brigadeiro com bio massa de banana verde recheado 50g,10.0,AÇUCAR DEMERARA,4.5,ABA_RECEITA
Sobremesa,Brigadeiro com bio massa de banana verde recheado 50g,10.0,OLEO DE COCO copra 200ml,1.5,ABA_RECEITA
Sobremesa,Brigadeiro com bio massa de banana verde recheado 50g,10.0,Leite de Côco 450ml,10.0,ABA_RECEITA
Sobremesa,Brigadeiro com bio massa de banana verde recheado 50g,10.0,CHOCOLATE AMARGO 70% barra,3.0,ABA_RECEITA
Sobremesa,Panqueca de Prestígio 150g,1.0,OVOS,120.0,ABA_RECEITA
Sobremesa,Panqueca de Prestígio 150g,1.0,TAPIOCA,45.0,ABA_RECEITA
Sobremesa,Panqueca de Prestígio 150g,1.0,FARINHA DE AVEIA,30.0,ABA_RECEITA
Sobremesa,Panqueca de Prestígio 150g,1.0,CACAU 50% BARRA 80g,20.0,ABA_RECEITA
Sobremesa,Panqueca de Prestígio 150g,1.0,OLEO DE COCO copra 200ml,15.0,ABA_RECEITA
tradsalgados,Filé de frango parmegiana com arroz branco e batata 350g,1.0,ARROZ BRANCO,50.0,ABA_RECEITA
tradsalgados,Filé de frango parmegiana com arroz branco e batata 350g,1.0,AZEITE DE OLIVA 500ml,20.0,ABA_RECEITA
tradsalgados,Filé de frango parmegiana com arroz branco e batata 350g,1.0,BATATA INGLESA,60.0,ABA_RECEITA
tradsalgados,Filé de frango parmegiana com arroz branco e batata 350g,1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,120.0,ABA_RECEITA
tradsalgados,Filé de frango parmegiana com arroz branco e batata 350g,1.0,QUEIJO MUSSARELA pedaço,50.0,ABA_RECEITA
tradsalgados,Filé de frango parmegiana com arroz branco e batata 350g,1.0,SAL,20.0,ABA_RECEITA
tradsalgados,Filé de frango parmegiana com arroz branco e batata 350g,1.0,TEMPERO A GOSTO,40.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,OVOS,485.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,FARINHA DE TRIGO BRANCA,600.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,AÇUCAR CRISTAL 5KG,700.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,ESSÊNCIA PARA BOLO,5.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,FERMENTO EM PÓ ROYAL,15.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,Emulsificante 200g,30.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,AGUA FILTRADA 20l,750.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,Prato de bolo nº 7,1.0,ABA_RECEITA
traddoces,Bolo Coucha Felputada 2.200g,1.0,CÔCO RALADO SEM  AÇUCAR GRANEL,150.0,ABA_RECEITA
Personalizada,Personalizada - composi??o complementar,1.0,Couve flor ao molho branco gratinada com queijo 200g,19.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Picanha Suína e espaguete de abobrinha 250g,33.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Lasanha de Abobrinha 350g,47.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Lasanha de Beringela 350g,61.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,"Purê de mandioquinha, carne moída e legume salteados na manteiga 360g I",75.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,"Purê de mandioquinha, carne moída e legume salteados na manteiga 230g II",89.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,"Purê de mandioquinha, carne moída e legume salteados na manteiga 260g III",103.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,"Almôndegas de frango, quinoa e creme de milho e vagem 320g I",117.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,"Almôndegas de frango, quinoa e creme de milho e vagem 180g II",131.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Escondidinho de Batata Doce com Frango e molho branco de inhame 240g I,145.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Escondidinho de Batata Doce com Frango e molho branco de inhame 180g II,159.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Escondidinho de Batata Doce com Frango e molho branco de inhame 240g III,173.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Pernil c/ mandioca acompanhado de repolho c/ gergelim preto 320g I,187.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Pernil c/ mandioca acompanhado de repolho c/ gergelim preto 230g II,201.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Sobrecoxa assada com de creme de milho e pure de abóbora 240g I,215.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Sobrecoxa assada com de creme de milho e pure de abóbora 180g II,229.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Escondidinho de abobora recheado com frango 240g I,243.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Escondidinho de abobora recheado com frango 180g II,257.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Carne de panela acompanhada de purê de abóbora e brócolis no vapor 340g I,271.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Carne de panela acompanhada de purê de abóbora e brócolis no vapor 230g II,285.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Ragu de carne acompanhado com purê de abóbora 240g I,299.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Ragu de carne acompanhado com purê de abóbora 180g II,313.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Ragu de carne acompanhado com purê de abóbora 240g III,327.0,ABA_COMPLEMENTAR
Personalizada,Personalizada - composi??o complementar,1.0,Fricassê de Frango 250g,341.0,ABA_COMPLEMENTAR
Combos,Combo Equilíbrio I (07unds/250g),1.0,Pernil c/ mandioca acompanhado de repolho c/ gergelim preto 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio I (07unds/250g),1.0,"Carne Moida acompanhada de arroz, Brócolis e feijão de Caldo 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio I (07unds/250g),1.0,Escondidinho de purê misto de batata doce e cenoura recheado com frango 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio I (07unds/250g),1.0,Feijoada Fit acompanhada de arroz integral e couve refogada 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio I (07unds/250g),1.0,Frango Xadrez com Arroz branco 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio I (07unds/250g),1.0,Galinhada Fit acompanhada de brócolis 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio I (07unds/250g),1.0,Macarrão Integral ao molho Parisiense com Bacon Saudável 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio II (07unds/250g),1.0,Pernil c/ mandioca acompanhado de repolho c/ gergelim preto 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio II (07unds/250g),1.0,"Pernil desfiado com legumes, arroz com açafrão e feijão 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio II (07unds/250g),1.0,Ragu de carne acompanhado com purê de abóbora 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio II (07unds/250g),1.0,"Strogonoff de carne com biomassa de banana verde,arroz à grega,brócolis 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio II (07unds/250g),1.0,"Strogonoff de Frango com biomassa de banana verde, arroz à grega e brócolis 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio II (07unds/250g),1.0,Sobrecoxa assada com de creme de milho 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio II (07unds/250g),1.0,"Almôndegas de frango, quinoa e creme de milho e vagem 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio III (07unds/250g),1.0,"Berinjela com carne moida na cama de legumes, arroz branco e linhaça 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio III (07unds/250g),1.0,"Carne Moida acompanhada de arroz, Brócolis e feijão de Caldo 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio III (07unds/250g),1.0,Feijoada Fit acompanhada de arroz integral e couve refogada 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio III (07unds/250g),1.0,Frango Xadrez com Arroz branco 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio III (07unds/250g),1.0,"Pernil desfiado com legumes, arroz com açafrão e feijão 250g",250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio III (07unds/250g),1.0,Ragu de carne acompanhado com purê de abóbora 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio III (07unds/250g),1.0,Sobrecoxa assada com de creme de milho 250g,250.0,MontagemdosCombosEquilíbrio250
Combos,Combo Equilíbrio I (07unds/350g),2.0,Pernil c/ mandioca acompanhado de repolho c/ gergelim preto 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio I (07unds/350g),2.0,"Carne Moida acompanhada de arroz, Brócolis e feijão de Caldo 350g",350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio I (07unds/350g),2.0,Escondidinho de purê misto de batata doce e cenoura recheado com frango 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio I (07unds/350g),2.0,Feijoada Fit acompanhada de arroz integral e couve refogada 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio I (07unds/350g),2.0,Frango Xadrez com Arroz branco 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio I (07unds/350g),2.0,Galinhada Fit acompanhada de brócolis 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio I (07unds/350g),2.0,Macarrão Integral ao molho Parisiense com Bacon Saudável 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio II (07unds/350g),1.0,Pernil c/ mandioca acompanhado de repolho c/ gergelim preto 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio II (07unds/350g),1.0,"Pernil desfiado com legumes, arroz com açafrão e feijão 350g",350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio II (07unds/350g),1.0,Ragu de carne acompanhado com purê de abóbora 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio II (07unds/350g),1.0,"Strogonoff de carne com biomassa de banana verde,arroz à grega e brócolis 350g",350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio II (07unds/350g),1.0,"Strogonoff de Frango com biomassa de banana verde, arroz à grega,brócolis 350g",350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio II (07unds/350g),1.0,Sobrecoxa assada com de creme de milho 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio II (07unds/350g),1.0,"Almôndegas de frango, quinoa e creme de milho e vagem 350g",350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio III (07unds/350g),1.0,"Berinjela com carne moida na cama de legumes, arroz branco e linhaça 350g",350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio III (07unds/350g),1.0,"Almondega verde de frango, brócolis, arroz com legumes e chia 350g",350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio III (07unds/350g),1.0,Strogonoff fit arroz a grega e brócolis 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio III (07unds/350g),1.0,Ragu de carne acompanhado com purê de abóbora 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio III (07unds/350g),1.0,Pernil c/ mandioca acompanhado de repolho c/ gergelim preto 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio III (07unds/350g),1.0,Frango Xadrez com Arroz branco 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Equilíbrio III (07unds/350g),1.0,Feijoada Fit acompanhada de arroz integral e couve refogada 350g,350.0,MontagemdosCombosEquilíbrio350
Combos,Combo Low Carb I (7unds/250g),1.0,Almôndegas de frango acompanhada de purê de cenoura c/vagem  250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb I (7unds/250g),1.0,Carne de panela acompanhada de purê de abóbora e brócolis no vapor 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb I (7unds/250g),1.0,Couve flor ao molho branco gratinada com queijo 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb I (7unds/250g),1.0,Lasanha de Abobrinha 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb I (7unds/250g),1.0,Moqueca de Peixe 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb I (7unds/250g),1.0,"Purê de mandioca, carne moída e legume salteados na manteiga 250G",250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb I (7unds/250g),1.0,Escondidinho de abobora recheado com frango 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb II (7unds/250g),1.0,Fricassê de Frango 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb II (7unds/250g),1.0,Lasanha de Beringela 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb II (7unds/250g),1.0,Fricasse de frango com arroz e brocolis 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb II (7unds/250g),1.0,Pernil em cubos com arroz integral e cenoura refogada com ervas naturais 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb II (7unds/250g),1.0,"Coxa de frango assada c/ parmesão,creme de cebola,arroz branco e ervas 250g",250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb II (7unds/250g),1.0,Espaguete de abobrinha Low Carb 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb II (7unds/250g),1.0,Muffin salgado 25g,25.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb III (7unds/250g),1.0,Espaguete de abobrinha Low Carb 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb III (7unds/250g),1.0,Pernil em cubos com arroz integral e cenoura refogada com ervas naturais 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb III (7unds/250g),1.0,Fricassê de Frango 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb III (7unds/250g),1.0,Couve flor ao molho branco gratinada com queijo 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb III (7unds/250g),1.0,Carne de panela acompanhada de purê de abóbora e brócolis no vapor 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb III (7unds/250g),1.0,"Purê de mandioca, carne moída e legume salteados na manteiga 250G",250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb III (7unds/250g),1.0,Moqueca de Peixe 250g,250.0,MontagemdosCombosLowcarb250
Combos,Combo Low Carb I (7unds/350g),1.0,Almôndegas de frango acompanhada de purê de cenoura c/vagem 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb I (7unds/350g),1.0,Carne de panela acompanhada de purê de abóbora e brócolis no vapor 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb I (7unds/350g),1.0,Couve flor ao molho branco gratinada com queijo 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb I (7unds/350g),1.0,Fricassê de Frango 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb I (7unds/350g),1.0,Lasanha de Abobrinha 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb I (7unds/350g),1.0,"Purê de mandioca, carne moída e legume salteados na manteiga 350G",350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb I (7unds/350g),1.0,Escondidinho de abobora recheado com frango 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb II (7unds/350g),1.0,Fricasse de frango com arroz e brocolis 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb II (7unds/350g),1.0,Pernil em cubos com arroz integral e cenoura refogada com ervas naturais 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb II (7unds/350g),1.0,"Coxa de frango assada c/ parmesão,creme de cebola,arroz branco e ervas 350g",350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb II (7unds/350g),1.0,Espaguete de abobrinha Low Carb 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb II (7unds/350g),1.0,Muffin salgado low carb 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb II (7unds/350g),1.0,Moqueca de Peixe 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb II (7unds/350g),1.0,Lasanha de Beringela 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb III (7unds/350g),1.0,Muffin salgado low carb 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb III (7unds/350g),1.0,Espaguete de abobrinha Low Carb 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb III (7unds/350g),1.0,Moqueca de Peixe 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb III (7unds/350g),1.0,Lasanha de Abobrinha 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb III (7unds/350g),1.0,Pernil em cubos com arroz integral e cenoura refogada com ervas naturais 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb III (7unds/350g),1.0,Fricassê de Frango 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Low Carb III (7unds/350g),1.0,Escondidinho de abobora recheado com frango 350g,350.0,MontagemdosCombosLowcarb350
Combos,Combo Prato Personalizado I (07unds/250g),1.0,"Almondegas verde de frango,abobrinha,lascas abóbora grel., pimenta, linhaça 250g",250.0,MontagemdosCombosdietadetox250
Combos,Combo Prato Personalizado I (07unds/250g),1.0,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",250.0,MontagemdosCombosdietadetox250
Combos,Combo Prato Personalizado I (07unds/250g),1.0,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",250.0,MontagemdosCombosdietadetox250
Combos,Combo Prato Personalizado I (07unds/250g),1.0,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",250.0,MontagemdosCombosdietadetox250
Combos,Combo Prato Personalizado I (07unds/250g),1.0,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",250.0,MontagemdosCombosdietadetox250
Combos,Combo Prato Personalizado I (07unds/250g),1.0,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",250.0,MontagemdosCombosdietadetox250
Combos,Combo Prato Personalizado I (07unds/250g),1.0,"Frango xadrez,brócolis,tomate cereja,pimentão,cebola,semente de girassol 250g",250.0,MontagemdosCombosdietadetox250
